Category,Country_Province_FSA,Profile of FSA,characteristic_level_1,characteristic_level_2,characteristic_level_3,characteristic_level_4,characteristic_level_5,characteristic_level_6,counts
Religion,M5M,  Mennonite,"Religion, Protestant",  Mennonite,,,,,0.0
Religion,M5M,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,40.0
Religion,M5M,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,45.0
Religion,M5M,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,35.0
Religion,M5M,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,15.0
Religion,M5M,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,1160.0
Religion,M5M,Other Religions,Other Religions,,,,,,3985.0
Religion,M5M,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,820.0
Religion,M5M,  Jewish,Other Religions,  Jewish,,,,,2910.0
Religion,M5M,  Islam,Other Religions,  Islam,,,,,35.0
Religion,M5M,  Buddhist,Other Religions,  Buddhist,,,,,75.0
Religion,M5M,  Hindu,Other Religions,  Hindu,,,,,60.0
Religion,M5M,  Sikh,Other Religions,  Sikh,,,,,0.0
Religion,M5M,Other (other religions) (4),Other (other religions) (4),,,,,,80.0
Religion,M5M,No religious affiliation,No religious affiliation,,,,,,2765.0
Religion,M5N,"Religion, Catholic","Religion, Catholic",,,,,,2355.0
Religion,M5N,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,2315.0
Religion,M5N,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,40.0
Religion,M5N,"Religion, Protestant","Religion, Protestant",,,,,,4195.0
Religion,M5N,  United Church,"Religion, Protestant",  United Church,,,,,1190.0
Religion,M5N,  Anglican,"Religion, Protestant",  Anglican,,,,,1630.0
Religion,M5N,  Baptist,"Religion, Protestant",  Baptist,,,,,195.0
Religion,M5N,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,315.0
Religion,M5N,  Lutheran,"Religion, Protestant",  Lutheran,,,,,90.0
Religion,M5N,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,80.0
Religion,M5N,  Mennonite,"Religion, Protestant",  Mennonite,,,,,15.0
Religion,M5N,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,40.0
Religion,M5N,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,0.0
Religion,M5N,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,30.0
Religion,M5N,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,30.0
Religion,M5N,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,580.0
Religion,M5N,Other Religions,Other Religions,,,,,,7155.0
Religion,M5N,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,220.0
Religion,M5N,  Jewish,Other Religions,  Jewish,,,,,6675.0
Religion,M5N,  Islam,Other Religions,  Islam,,,,,150.0
Religion,M5N,  Buddhist,Other Religions,  Buddhist,,,,,15.0
Religion,M5N,  Hindu,Other Religions,  Hindu,,,,,75.0
Religion,M5N,  Sikh,Other Religions,  Sikh,,,,,0.0
Religion,M5N,Other (other religions) (4),Other (other religions) (4),,,,,,15.0
Religion,M5N,No religious affiliation,No religious affiliation,,,,,,1475.0
Religion,M5P,"Religion, Catholic","Religion, Catholic",,,,,,3580.0
Religion,M5P,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,3520.0
Religion,M5P,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,55.0
Religion,M5P,"Religion, Protestant","Religion, Protestant",,,,,,5685.0
Religion,M5P,  United Church,"Religion, Protestant",  United Church,,,,,1580.0
Religion,M5P,  Anglican,"Religion, Protestant",  Anglican,,,,,2225.0
Religion,M5P,  Baptist,"Religion, Protestant",  Baptist,,,,,290.0
Religion,M5P,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,530.0
Religion,M5P,  Lutheran,"Religion, Protestant",  Lutheran,,,,,230.0
Religion,M5P,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,90.0
Religion,M5P,  Mennonite,"Religion, Protestant",  Mennonite,,,,,0.0
Religion,M5P,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,30.0
Religion,M5P,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,20.0
Religion,M5P,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,10.0
Religion,M5P,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,20.0
Religion,M5P,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,670.0
Religion,M5P,Other Religions,Other Religions,,,,,,5785.0
Religion,M5P,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,200.0
Religion,M5P,  Jewish,Other Religions,  Jewish,,,,,5310.0
Religion,M5P,  Islam,Other Religions,  Islam,,,,,85.0
Religion,M5P,  Buddhist,Other Religions,  Buddhist,,,,,40.0
Religion,M5P,  Hindu,Other Religions,  Hindu,,,,,40.0
Religion,M5P,  Sikh,Other Religions,  Sikh,,,,,10.0
Religion,M5P,Other (other religions) (4),Other (other religions) (4),,,,,,115.0
Religion,M5P,No religious affiliation,No religious affiliation,,,,,,2125.0
Religion,M5R,"Religion, Catholic","Religion, Catholic",,,,,,5320.0
Religion,M5R,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,5085.0
Religion,M5R,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,240.0
Religion,M5R,"Religion, Protestant","Religion, Protestant",,,,,,7140.0
Religion,M5R,  United Church,"Religion, Protestant",  United Church,,,,,1700.0
Religion,M5R,  Anglican,"Religion, Protestant",  Anglican,,,,,2530.0
Religion,M5R,  Baptist,"Religion, Protestant",  Baptist,,,,,305.0
Religion,M5R,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,645.0
Religion,M5R,  Lutheran,"Religion, Protestant",  Lutheran,,,,,345.0
Religion,M5R,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,85.0
Religion,M5R,  Mennonite,"Religion, Protestant",  Mennonite,,,,,15.0
Religion,M5R,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,30.0
Religion,M5R,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,10.0
Religion,M5R,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,20.0
Religion,M5R,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,15.0
Religion,M5R,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,1450.0
Religion,M5R,Other Religions,Other Religions,,,,,,3560.0
Religion,M5R,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,475.0
Religion,M5R,  Jewish,Other Religions,  Jewish,,,,,2105.0
Religion,M5R,  Islam,Other Religions,  Islam,,,,,455.0
Religion,M5R,  Buddhist,Other Religions,  Buddhist,,,,,160.0
Religion,M5R,  Hindu,Other Religions,  Hindu,,,,,125.0
Religion,M5R,  Sikh,Other Religions,  Sikh,,,,,20.0
Religion,M5R,Other (other religions) (4),Other (other religions) (4),,,,,,215.0
Religion,M5R,No religious affiliation,No religious affiliation,,,,,,5825.0
Religion,M5S,"Religion, Catholic","Religion, Catholic",,,,,,3145.0
Religion,M5S,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,3120.0
Religion,M5S,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,20.0
Religion,M5S,"Religion, Protestant","Religion, Protestant",,,,,,2605.0
Religion,M5S,  United Church,"Religion, Protestant",  United Church,,,,,475.0
Religion,M5S,  Anglican,"Religion, Protestant",  Anglican,,,,,920.0
Religion,M5S,  Baptist,"Religion, Protestant",  Baptist,,,,,180.0
Religion,M5S,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,255.0
Religion,M5S,  Lutheran,"Religion, Protestant",  Lutheran,,,,,220.0
Religion,M5S,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,40.0
Religion,M5S,  Mennonite,"Religion, Protestant",  Mennonite,,,,,10.0
Religion,M5S,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,0.0
Religion,M5S,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,10.0
Religion,M5S,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,0.0
Religion,M5S,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,0.0
Religion,M5S,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,495.0
Religion,M5S,Other Religions,Other Religions,,,,,,1945.0
Religion,M5S,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,240.0
Religion,M5S,  Jewish,Other Religions,  Jewish,,,,,790.0
Religion,M5S,  Islam,Other Religions,  Islam,,,,,420.0
Religion,M5S,  Buddhist,Other Religions,  Buddhist,,,,,320.0
Religion,M5S,  Hindu,Other Religions,  Hindu,,,,,100.0
Religion,M5S,  Sikh,Other Religions,  Sikh,,,,,25.0
Religion,M5S,Other (other religions) (4),Other (other religions) (4),,,,,,45.0
Religion,M5S,No religious affiliation,No religious affiliation,,,,,,3210.0
Religion,M5T,"Religion, Catholic","Religion, Catholic",,,,,,3580.0
Religion,M5T,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,3540.0
Religion,M5T,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,30.0
Religion,M5T,"Religion, Protestant","Religion, Protestant",,,,,,2705.0
Religion,M5T,  United Church,"Religion, Protestant",  United Church,,,,,400.0
Religion,M5T,  Anglican,"Religion, Protestant",  Anglican,,,,,645.0
Religion,M5T,  Baptist,"Religion, Protestant",  Baptist,,,,,370.0
Religion,M5T,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,250.0
Religion,M5T,  Lutheran,"Religion, Protestant",  Lutheran,,,,,80.0
Religion,M5T,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,65.0
Religion,M5T,  Mennonite,"Religion, Protestant",  Mennonite,,,,,15.0
Religion,M5T,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,60.0
Religion,M5T,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,0.0
Religion,M5T,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,0.0
Religion,M5T,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,15.0
Religion,M5T,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,800.0
Religion,M5T,Other Religions,Other Religions,,,,,,2580.0
Religion,M5T,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,260.0
Religion,M5T,  Jewish,Other Religions,  Jewish,,,,,260.0
Religion,M5T,  Islam,Other Religions,  Islam,,,,,365.0
Religion,M5T,  Buddhist,Other Religions,  Buddhist,,,,,1490.0
Religion,M5T,  Hindu,Other Religions,  Hindu,,,,,65.0
Religion,M5T,  Sikh,Other Religions,  Sikh,,,,,15.0
Religion,M5T,Other (other religions) (4),Other (other religions) (4),,,,,,125.0
Religion,M5T,No religious affiliation,No religious affiliation,,,,,,6995.0
Religion,M5V,"Religion, Catholic","Religion, Catholic",,,,,,1545.0
Religion,M5V,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,1545.0
Religion,M5V,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,0.0
Religion,M5V,"Religion, Protestant","Religion, Protestant",,,,,,1645.0
Religion,M5V,  United Church,"Religion, Protestant",  United Church,,,,,245.0
Religion,M5V,  Anglican,"Religion, Protestant",  Anglican,,,,,510.0
Religion,M5V,  Baptist,"Religion, Protestant",  Baptist,,,,,130.0
Religion,M5V,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,105.0
Religion,M5V,  Lutheran,"Religion, Protestant",  Lutheran,,,,,90.0
Religion,M5V,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,65.0
Religion,M5V,  Mennonite,"Religion, Protestant",  Mennonite,,,,,15.0
Religion,M5V,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,50.0
Religion,M5V,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,10.0
Religion,M5V,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,10.0
Religion,M5V,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,0.0
Religion,M5V,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,420.0
Religion,M5V,Other Religions,Other Religions,,,,,,515.0
Religion,M5V,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,90.0
Religion,M5V,  Jewish,Other Religions,  Jewish,,,,,205.0
Religion,M5V,  Islam,Other Religions,  Islam,,,,,155.0
Religion,M5V,  Buddhist,Other Religions,  Buddhist,,,,,35.0
Religion,M5V,  Hindu,Other Religions,  Hindu,,,,,10.0
Religion,M5V,  Sikh,Other Religions,  Sikh,,,,,0.0
Religion,M5V,Other (other religions) (4),Other (other religions) (4),,,,,,30.0
Religion,M5V,No religious affiliation,No religious affiliation,,,,,,1830.0
Religion,M5W,"Religion, Catholic","Religion, Catholic",,,,,,10.0
Religion,M5W,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,10.0
Religion,M5W,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,0.0
Religion,M5W,"Religion, Protestant","Religion, Protestant",,,,,,25.0
Religion,M5W,  United Church,"Religion, Protestant",  United Church,,,,,0.0
Religion,M5W,  Anglican,"Religion, Protestant",  Anglican,,,,,0.0
Religion,M5W,  Baptist,"Religion, Protestant",  Baptist,,,,,0.0
Religion,M5W,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,0.0
Religion,M5W,  Lutheran,"Religion, Protestant",  Lutheran,,,,,0.0
Religion,M5W,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,0.0
Religion,M5W,  Mennonite,"Religion, Protestant",  Mennonite,,,,,0.0
Religion,M5W,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,0.0
Religion,M5W,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,0.0
Religion,M5W,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,0.0
Religion,M5W,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,0.0
Religion,M5W,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,25.0
Religion,M5W,Other Religions,Other Religions,,,,,,0.0
Religion,M5W,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,0.0
Religion,M5W,  Jewish,Other Religions,  Jewish,,,,,0.0
Religion,M5W,  Islam,Other Religions,  Islam,,,,,0.0
Religion,M5W,  Buddhist,Other Religions,  Buddhist,,,,,0.0
Religion,M5W,  Hindu,Other Religions,  Hindu,,,,,0.0
Religion,M5W,  Sikh,Other Religions,  Sikh,,,,,0.0
Religion,M5W,Other (other religions) (4),Other (other religions) (4),,,,,,0.0
Religion,M5W,No religious affiliation,No religious affiliation,,,,,,30.0
Religion,M6A,"Religion, Catholic","Religion, Catholic",,,,,,5875.0
Religion,M6A,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,5835.0
Religion,M6A,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,35.0
Religion,M6A,"Religion, Protestant","Religion, Protestant",,,,,,3220.0
Religion,M6A,  United Church,"Religion, Protestant",  United Church,,,,,510.0
Religion,M6A,  Anglican,"Religion, Protestant",  Anglican,,,,,610.0
Religion,M6A,  Baptist,"Religion, Protestant",  Baptist,,,,,355.0
Religion,M6A,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,180.0
Religion,M6A,  Lutheran,"Religion, Protestant",  Lutheran,,,,,120.0
Religion,M6A,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,315.0
Religion,M6A,  Mennonite,"Religion, Protestant",  Mennonite,,,,,10.0
Religion,M6A,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,110.0
Religion,M6A,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,10.0
Religion,M6A,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,60.0
Religion,M6A,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,10.0
Religion,M6A,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,940.0
Religion,M6A,Other Religions,Other Religions,,,,,,4570.0
Religion,M6A,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,410.0
Religion,M6A,  Jewish,Other Religions,  Jewish,,,,,3220.0
Religion,M6A,  Islam,Other Religions,  Islam,,,,,535.0
Religion,M6A,  Buddhist,Other Religions,  Buddhist,,,,,265.0
Religion,M6A,  Hindu,Other Religions,  Hindu,,,,,75.0
Religion,M6A,  Sikh,Other Religions,  Sikh,,,,,0.0
Religion,M6A,Other (other religions) (4),Other (other religions) (4),,,,,,60.0
Religion,M6A,No religious affiliation,No religious affiliation,,,,,,1515.0
Religion,M6B,"Religion, Catholic","Religion, Catholic",,,,,,9645.0
Religion,M6B,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,9610.0
Religion,M6B,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,35.0
Religion,M6B,"Religion, Protestant","Religion, Protestant",,,,,,3890.0
Religion,M6B,  United Church,"Religion, Protestant",  United Church,,,,,715.0
Religion,M6B,  Anglican,"Religion, Protestant",  Anglican,,,,,1100.0
Religion,M6B,  Baptist,"Religion, Protestant",  Baptist,,,,,240.0
Religion,M6B,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,415.0
Religion,M6B,  Lutheran,"Religion, Protestant",  Lutheran,,,,,120.0
Religion,M6B,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,205.0
Religion,M6B,  Mennonite,"Religion, Protestant",  Mennonite,,,,,0.0
Religion,M6B,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,160.0
Religion,M6B,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,30.0
Religion,M6B,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,15.0
Religion,M6B,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,20.0
Religion,M6B,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,870.0
Religion,M6B,Other Religions,Other Religions,,,,,,8960.0
Religion,M6B,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,695.0
Religion,M6B,  Jewish,Other Religions,  Jewish,,,,,6460.0
Religion,M6B,  Islam,Other Religions,  Islam,,,,,530.0
Religion,M6B,  Buddhist,Other Religions,  Buddhist,,,,,550.0
Religion,M6B,  Hindu,Other Religions,  Hindu,,,,,610.0
Religion,M6B,  Sikh,Other Religions,  Sikh,,,,,30.0
Religion,M6B,Other (other religions) (4),Other (other religions) (4),,,,,,90.0
Religion,M6B,No religious affiliation,No religious affiliation,,,,,,2285.0
Religion,M6C,"Religion, Catholic","Religion, Catholic",,,,,,7760.0
Religion,M6C,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,7660.0
Religion,M6C,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,95.0
Religion,M6C,"Religion, Protestant","Religion, Protestant",,,,,,5030.0
Religion,M6C,  United Church,"Religion, Protestant",  United Church,,,,,1030.0
Religion,M6C,  Anglican,"Religion, Protestant",  Anglican,,,,,1305.0
Religion,M6C,  Baptist,"Religion, Protestant",  Baptist,,,,,475.0
Religion,M6C,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,435.0
Religion,M6C,  Lutheran,"Religion, Protestant",  Lutheran,,,,,150.0
Religion,M6C,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,340.0
Religion,M6C,  Mennonite,"Religion, Protestant",  Mennonite,,,,,0.0
Religion,M6C,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,155.0
Religion,M6C,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,0.0
Religion,M6C,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,20.0
Religion,M6C,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,15.0
Religion,M6C,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,1095.0
Religion,M6C,Other Religions,Other Religions,,,,,,6165.0
Religion,M6C,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,1130.0
Religion,M6C,  Jewish,Other Religions,  Jewish,,,,,4365.0
Religion,M6C,  Islam,Other Religions,  Islam,,,,,260.0
Religion,M6C,  Buddhist,Other Religions,  Buddhist,,,,,220.0
Religion,M6C,  Hindu,Other Religions,  Hindu,,,,,130.0
Religion,M6C,  Sikh,Other Religions,  Sikh,,,,,15.0
Religion,M6C,Other (other religions) (4),Other (other religions) (4),,,,,,50.0
Religion,M6C,No religious affiliation,No religious affiliation,,,,,,3250.0
Religion,M6E,"Religion, Catholic","Religion, Catholic",,,,,,23730.0
Religion,M6E,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,23635.0
Religion,M6E,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,95.0
